code;about;price;photo;in_stock
TG10912556;جلخ صاروخ 5 انش 900 واط TOTAL;24.27;https://hawarastore.com/wp-content/uploads/2024/05/TG10912556.png;no
TG109125565;جلخ صاروخ 5 انش 900 واط TOTAL متسارع;26.14;https://hawarastore.com/wp-content/uploads/2024/05/TG10911526.png;no
TG109136;مثقب 850 واط 13 مم شمال يمين - رجاج - TOTAL (( صناعي ));29.36;https://hawarastore.com/wp-content/uploads/2025/08/TG109136.png;no
TG109136-2;مثقب 850 واط 13 مم شمال يمين - رجاج - TOTAL;34.08;;no
TG1091366;مثقب 900 واط 13 مم شمال يمين - رجاج - TOTAL (( صناعي ));23.2;https://hawarastore.com/wp-content/uploads/2025/10/TG1091366.webp;yes
TG10913662;مثقب 900 واط 13 مم شمال يمين - رجاج - كوان اوتوماتيك TOTAL;25.19;https://hawarastore.com/wp-content/uploads/2026/02/TG10913662.png;yes
TG11012526;جلخ صاروخ 5 انش 1100 واط TOTAL يد قصيرة حديث;32.53;https://hawarastore.com/wp-content/uploads/2024/05/TG11012526.png;no
TG11012536;جلخ صاروخ 5 انش 1100 واط TOTAL يد قصيرة;22.19;https://hawarastore.com/wp-content/uploads/2025/08/TG11012536.png;no
TG11012556;جلخ صاروخ 5 انش 1100 واط TOTAL;28.09;https://hawarastore.com/wp-content/uploads/2025/08/TG110125565.png;yes
TG110125565;جلخ صاروخ 5 انش 1100 واط TOTAL متسارع;32.88;https://hawarastore.com/wp-content/uploads/2025/08/TG110125565.png;yes
TG1101256;جلخ صاروخ 5 انش 950 واط TOTAL;28.54;;no
TG111136;مثقب 1010 واط 13 مم شمال يمين - رجاج - نصف معدن (( صناعي )) TOTAL;34.32;https://hawarastore.com/wp-content/uploads/2025/08/TG111136.png;yes
TG1111366;مثقب 1100 واط 13 مم شمال يمين - رجاج - نصف معدن (( صناعي )) TOTAL;33.81;;no
TG111165;مثقب 1050 واط 16 مم شمال يمين - رجاج - نصف معدن (( صناعي )) TOTAL;47.29;https://hawarastore.com/wp-content/uploads/2025/08/TG111165.png;yes
TG1121256;جلخ صاروخ 5 انش 1010 واط TOTAL;33.78;https://hawarastore.com/wp-content/uploads/2025/08/TG1121256-3.png;no
TG1121256-3;جلخ صاروخ 5 انش 1010 واط TOTAL متسارع;32.66;https://hawarastore.com/wp-content/uploads/2025/08/TG1121256-3.png;no
TG11312526;جلخ صاروخ 5 انش 1300 وط TOTAL حديث;35.51;https://hawarastore.com/wp-content/uploads/2025/08/TG11312526.png;no
TG1141256;جلخ صاروخ 5 انش 1400 واط TOTAL;46.54;https://hawarastore.com/wp-content/uploads/2024/05/TG1141256.png;no
TG11512526;جلخ صاروخ 5 انش 1500 واط TOTAL حديث سرعة 9300;47.84;https://hawarastore.com/wp-content/uploads/2025/08/TG11512526.png;no
TG11512536;جلخ صاروخ 5 انش 1500 واط TOTAL حديث سرعة 11000;47.91;https://hawarastore.com/wp-content/uploads/2026/02/TG11512536.png;yes
TG11515026;جلخ صاروخ 6 انش 1500 واط TOTAL;49.57;https://hawarastore.com/wp-content/uploads/2024/05/TG11515026.png;no
TG12018026;جلخ صاروخ 7 انش 2000 واط TOTAL حديث;51.34;https://hawarastore.com/wp-content/uploads/2024/05/TG12018026.png;no
TG1201806;جلخ صاروخ 7 انش 2000 واط TOTAL;51.89;https://hawarastore.com/wp-content/uploads/2024/05/TG1201806.png;no
TG12023026;جلخ صاروخ 9 انش 2000 واط TOTAL;47.99;https://hawarastore.com/wp-content/uploads/2024/05/TG12023026.png;no
TG12223026;جلخ صاروخ 9 انش 2200 واط TOTAL;53.05;https://hawarastore.com/wp-content/uploads/2025/08/TG12223026.png;no
TG1241806;جلخ صاروخ 7 انش 2350 واط TOTAL;69.22;https://hawarastore.com/wp-content/uploads/2024/05/TG1241806.png;no
TG1242306;جلخ صاروخ 9 انش 2350 واط TOTAL;61.77;https://hawarastore.com/wp-content/uploads/2025/05/tg1242306.jpg;no
TG1251806;جلخ صاروخ 7 انش 2400 واط TOTAL;80.87;https://hawarastore.com/wp-content/uploads/2024/05/TG1251806.png;no
TG1252306;جلخ صاروخ 9 انش 2400 واط TOTAL;61.93;https://hawarastore.com/wp-content/uploads/2025/08/TG1252306.png;no
TG1262306;جلخ صاروخ 9 انش 2600 واط TOTAL;71.87;https://hawarastore.com/wp-content/uploads/2024/05/TG1262306.png;no
TG1302306;جلخ صاروخ 9 انش 3000 واط TOTAL;77;https://hawarastore.com/wp-content/uploads/2025/08/TG1302306.png;no
TG2006;جلخ محوري 200 واط 3.2 مم مع 149 قطعة اكسسوار ضمن حقيبة بلاسيك TOTAL;24.58;https://hawarastore.com/wp-content/uploads/2025/08/TG2006.png;yes
TG501032;جلخ محوري 130 واط 3.2 مم مع اكسسوارات ضمن حقيبة بلاستيك TOTAL;20.62;https://hawarastore.com/wp-content/uploads/2024/05/TG501032-1.png;no
TG504062;جلخ محوري 400 واط 6 مم متسارع مع اكسسوارات TOTAL;40.13;https://hawarastore.com/wp-content/uploads/2024/05/TG504062.png;no
TG5121806;مشرط معدني SK4 قياس 18 × 100 مم مع 6 نصلات TOTAL;2.96;https://hawarastore.com/wp-content/uploads/2025/08/TG5121806.png;yes
TG5126101;مشرط معدني مائل SK4 قياس 61 × 19 مم مع 6 نصلات TOTAL;3.54;https://hawarastore.com/wp-content/uploads/2025/08/TG5126101.png;yes
TG513326;جلخ محوري 130 واط 3.2 مم TOTAL مع اكسسوارات ضمن حقيبة بلاستيك TOTAL حديث;18.02;https://hawarastore.com/wp-content/uploads/2025/08/TG513326.png;yes
TG5133261;جلخ محوري 130 واط + مجموعة اكسسوار 252 قطعة ضمن حقيبة بلاستيك TOTAL;28.24;https://hawarastore.com/wp-content/uploads/2025/08/TG5133261.png;yes
TG5261011;منشار شجر (بنزين) 10 انش TOTAL;81.51;https://hawarastore.com/wp-content/uploads/2025/08/TG5261011.png;no
TG5451811;منشار شجر بنزين 18 انش موديل حديث TOTAL;84.37;https://hawarastore.com/wp-content/uploads/2025/08/TG5451811.png;yes
TG5502011;منشار شجر بنزين 20 انش 500 مم عزم 50 CC ماركة TOTAL;97.39;https://hawarastore.com/wp-content/uploads/2026/05/TG5502011.jpeg;yes
TG55061;جلخ محوري 550 واط 6 مم مع 3 قطع اكسسوار TOTAL;27.9;https://hawarastore.com/wp-content/uploads/2025/08/TG55061.png;no
TG5582211;منشار شجر بنزين 22 انش 550 مم عزم 58 CC ماركة TOTAL;115.71;https://hawarastore.com/wp-content/uploads/2026/05/TG5582211.jpeg;yes
TG5602411;منشار شجر بنزين 24 انش صناعي TOTAL;145.89;https://hawarastore.com/wp-content/uploads/2025/08/TG5602411.png;no
TG5622611;منشار شجر بنزين 24 انش 2.6 كيلو واط ماركة TOTAL;131.14;;no
TG5702811;منشار شجر بنزين 28 انش 710 مم عزم 70 CC ماركة TOTAL;146.57;https://hawarastore.com/wp-content/uploads/2026/05/TG5702811-1.jpeg;yes
TG945182;منشار شجر بنزين 18 انش (( صناعي )) TOTAL;148.48;https://hawarastore.com/wp-content/uploads/2024/05/TG945182.png;no
TG945185;منشار شجر بنزين 18 انش TOTAL اوريغون صناعي;103;https://hawarastore.com/wp-content/uploads/2025/08/TG945185.png;no
TGC5001;عزاقة محرك بنزين 6.5 حصان TOTAL 4.8kW ( صناعي );446.62;https://hawarastore.com/wp-content/uploads/2025/08/TGC5001.png;yes
TGCT11201;مسطرة موديل T لقطع الزجاج قياس 120 سم ماركة TOTAL;25.13;https://hawarastore.com/wp-content/uploads/2025/08/TGCT11201.png;yes
TGCT16001;الماسة بللور دائرية بيكار قص زجاج قطر 60 سم TOTAL;5.13;https://hawarastore.com/wp-content/uploads/2025/08/TGCT16001.png;yes
TGEN16821;محرك بنزين 6.5 حصان TOTAL;66.96;https://hawarastore.com/wp-content/uploads/2025/08/TGEN16821.png;yes
TGEN1771;محرك بنزين 9 حصان TOTAL;139.5;https://hawarastore.com/wp-content/uploads/2025/08/TGEN1771.png;yes
TGEN1881;محرك بنزين 13 حصان ماركة TOTAL;166.4;https://hawarastore.com/wp-content/uploads/2025/08/TGEN1881.png;yes
TGGLI1201;فرد سيليكون 12 فولت بدون بطارية TOTAL;9.73;https://hawarastore.com/wp-content/uploads/2025/08/TGGLI1201.png;yes
TGGLI2001;فرد سيليكون حامي بطارية 20 فولت قطر 11.2 مم بدون بطارية وشاحن TOTAL;9.3;https://hawarastore.com/wp-content/uploads/2025/08/TGGLI2001.png;yes
TGGLI2003;فرد سيليكون حامي بطارية 20 فولت مع 3 أصابع سيليكون على كرت بلاستيك TOTAL;7.32;https://hawarastore.com/wp-content/uploads/2026/02/TGGLI2003.png;yes
TGS3088;مشرط قشط طول 34 سم مع 6نصلات TOTAL موديل حديث;2.95;https://hawarastore.com/wp-content/uploads/2026/02/TGS3088.png;yes
TGSLI20126;منشار شجر بطارية 20 فولت قياس 12 انش BL بدون بطارية وشاحن ماركة TOTAL;62.67;;no
TGSLI201262;منشار شجر بطارية 20 فولت 12 انش BL + بطارية 4 امبير عدد 2 + شاحن ماركة TOTAL;96.42;;no
TGSLI20128;منشار شجر بطارية 20 فولت 12انش 900 واط بدون بطارية وشاحن TOTAL;76.02;https://hawarastore.com/wp-content/uploads/2025/08/TGSLI20128.png;yes
TGSLI201286;منشار شجر بطارية 20 فولت 12انش + بطارية 4 امبير عدد 2 + شاحن TOTAL;121.47;https://hawarastore.com/wp-content/uploads/2025/08/TGSLI201286.png;no
TGSLI2056;منشار شجر بطارية 20 فولت 5 انش تزييت ذاتي محرك بدون فحمات بدون بطارية وشاحن ماركة TOTAL;28.93;https://hawarastore.com/wp-content/uploads/2026/03/TGSLI2056.webp;yes
TGSLI20561;منشار شجر بطارية 20 فولت 5 انش + بطارية 2 امبير + شاحن موديل حديث TOTAL;42.23;https://hawarastore.com/wp-content/uploads/2026/04/TGSLI20561.png;yes
TGSLI2058;منشار شجر بطارية 20 فولت 5 انش بدون بطارية وشاحن TOTAL;20.11;https://hawarastore.com/wp-content/uploads/2025/08/TGSLI2058.png;yes
TGSLI20581;منشار شجر بطارية 20 فولت 5 انش + بطارية 2 امبير + شاحن TOTAL مع فحمات 5 متر بالثانية;37;https://hawarastore.com/wp-content/uploads/2025/08/TGSLI20581.png;yes
TGSLI20662;منشار شجر بطارية 20 فولت بدون فحمات سرعة 11 م/ثا قياس 6 انش + بطارية 2 امبير عدد 2 + شاحن ضمن حقيبة بلاسيك TOTAL حديث;69.43;https://hawarastore.com/wp-content/uploads/2025/09/TGSLI20662.jpg;yes
TGSLI2068;منشار شجر بطارية 20 فولت 6 انس بدون بطارية وشاحن TOTAL;59.13;https://hawarastore.com/wp-content/uploads/2025/08/TGSLI2068.png;yes
TGSLI20683;منشار شجر بطارية 20 فولت 6 انش+ بطارية2 امبير عدد 2 + شاحن TOTAL;90.39;https://hawarastore.com/wp-content/uploads/2024/03/TGSLI20683.png;no
TGSLI20685;منشار شجر بطارية 20 فولت 6 انش BL + بطارية 2 امبير عدد 1 + شاحن TOTAL;82.78;https://hawarastore.com/wp-content/uploads/2024/05/TGSLI20685.png;no
TGSLI20686;منشار شجر بطارية 20 فولت 6 انش + بطارية 2 امبير عدد 2 + شاحن + ضمن حقيبة بلاسيك TOTAL;99;https://hawarastore.com/wp-content/uploads/2025/08/TGSLI20686.png;no
TGSLI20851;منشار شجر بطارية 20 فولت 8 انش مع بطارية 2 امبير عدد 1 + شاحن ضمن حقيبة بلاسيك TOTAL;51.53;https://hawarastore.com/wp-content/uploads/2025/08/TGSLI20851.png;no
TGSLI2088;منشار شجر بطارية 20 فولت 8 انش تزييت عادي موديل حديث بدون بطارية وشاحن TOTAL;36.96;https://hawarastore.com/wp-content/uploads/2026/02/TGSLI20882.png;yes
TGSLI20882;منشار شجر بطارية 20 فولت 8 انش تزييت عادي موديل حديث + بطارية 2 امبير عدد 2 + شاحن ضمن حقيبة بلاستيك TOTAL;64.28;https://hawarastore.com/wp-content/uploads/2026/02/TGSLI20882.png;yes
TGSLI401682;منشار شجر بطارية 40 فولت 16 انش BL + بطارية 4 امبير عدد 2 + شاحن مزدوج صناعي TOTAL;143.43;https://hawarastore.com/wp-content/uploads/2025/08/TGSLI401682.png;yes
TGSLI401682 - A;منشار شجر بطارية 40 فولت 16 انش BL + شاحن مزدوج صناعي TOTAL;105.3;;no
TGSLI42681;منشار شجر 6 انش بطارية 42 فولت BL + بطارية 2 امبير عدد 2 + شاحن ضمن حقيبة بلاستيك TOTAL;88.71;https://hawarastore.com/wp-content/uploads/2026/04/TGSLI42681.png;yes
TGT11176;مغسل سيارات 2400 واط 100 بار تدفق 10ل/د محرك صناعي ماركة TOTAL;197.46;https://hawarastore.com/wp-content/uploads/2024/10/TGT11176.png;no
TGT11226;مغسل سيارات 2000 واط 150 بار محرك صناعي + خرطوم 5 متر TOTAL (( صناعي ));106.3;https://hawarastore.com/wp-content/uploads/2025/08/TGT11226.png;no
TGT11236;مغسل سيارات 1500 واط 100 بار محرك صناعي ملف نحاس TOTAL;80.16;https://hawarastore.com/wp-content/uploads/2025/08/TGT11236.png;yes
TGT11246;مغسل سيارات 2500 واط 160 بار محرك صناعي + خرطوم 5 متر+ TOTAL;162.34;https://hawarastore.com/wp-content/uploads/2024/05/TGT11246.png;yes
TGT11266;مغسل سيارات 2800 واط 180 بار محرك صناعي + خرطوم 5 متر TOTAL;205.64;https://hawarastore.com/wp-content/uploads/2024/05/TGT11266.png;no
TGT11266-SPB-6;طقم راس المضخة لزوم مغسل سيارات 2800 واط 180 بار ((صناعي));38.94;https://hawarastore.com/wp-content/uploads/2024/05/TGT11266.png;no
TGT11276;مغسل سيارات 3000 واط 130 بار 4 حصان 14 ل/د ماركة TOTAL;348.75;https://hawarastore.com/wp-content/uploads/2025/08/TGT11276.png;no
TGT113026;مغسل سيارات 1200 واط 90 بار ماركة TOTAL ملف المنيوم;47.81;https://hawarastore.com/wp-content/uploads/2025/08/TGT113026.png;no
TGT11306;مغسل سيارات 1200 واط 90 بار TOTAL ملف نحاس;49.65;https://hawarastore.com/wp-content/uploads/2024/10/TGT11306.png;no
TGT11316;مغسل سيارات 1400 واط محرك فحمات (ملف نحاس) 130 بار مع خرطوم 5 متر TOTAL;49.82;https://hawarastore.com/wp-content/uploads/2025/08/TGT11316.png;yes
TGT11336;مغسل سيارات 1600 واط فحمات ملف نحاس 140 بارمع خرطوم 5 ماركة TOTAL;57.85;https://hawarastore.com/wp-content/uploads/2025/08/TGT11336.png;no
TGT11356;مغسل سيارات 1800 واط محرك فحمات (ملف نحاس) 150 بار مع خرطوم 5 متر TOTAL;79.1;https://hawarastore.com/wp-content/uploads/2025/08/TGT11356.png;no
TGT11376;مغسل سيارات 2000 واط , 160 بار محرك فحمات (ملف نحاس )+ خرطوم 5 متر TOTAL;75.53;https://hawarastore.com/wp-content/uploads/2025/08/TGT11376.png;no
TGT141181;قصاصة عشب عرباية بنزين 4 حصان محرك صناعي TOTAL;198.5;https://hawarastore.com/wp-content/uploads/2025/08/TGT141181.png;yes
TGT141182;قصاصة عشب عرباية بنزين 3 كيلو واط TOTAL دفع ذاتي;212.64;https://hawarastore.com/wp-content/uploads/2025/08/TGT141182.png;yes
TGT196202;قصاصة عشب عرباية بنزين 20 إنش بنزين 3.5 كيلو واط ( 196 CC ) قوة 4.8 حصان ماركة TOTAL دفع ذاتي;302.06;https://hawarastore.com/wp-content/uploads/2025/08/TGT196202.png;yes
TGT250103;مغسل سيارات بنزين 5 حصان 206 بار مع 7.6 متر خرطوم على عربة TOTAL;281.23;https://hawarastore.com/wp-content/uploads/2024/10/TGT250103.png;no
TGT250105;مغسل صناعي 214 بار بنزين 6 حصان تصريف 8.7 ليتر/د مع اكسسوارات ماركة TOTAL;218.59;https://hawarastore.com/wp-content/uploads/2024/05/TGT250105.png;yes
TGT250206;مغسل صناعي 235 بار بنزين 7 حصان تصريف 9.5 ليتر/د مع اكسسوارات ماركة TOTAL;322.3;https://hawarastore.com/wp-content/uploads/2024/05/TGT250206.png;yes
TGT250306;مغسل صناعي 282 بار بنزين 8.5 حصان تصريف 13.5 ليتر/د مع اكسسوارات حديث ماركة TOTAL;462.17;https://hawarastore.com/wp-content/uploads/2025/08/TGT250306.png;no
TGT524551;قصاصة عشب بنزين يدوية سور 850 واط TOTAL;133.25;https://hawarastore.com/wp-content/uploads/2024/03/TGT524551.png;no
TGT612131;قصاصة عشب عرباية كهربائية 1200 واط محرك فحمات ماركة TOTAL;50.62;https://hawarastore.com/wp-content/uploads/2025/08/TGT612131.png;yes
TGT616151;قصاصة عشب عرباية كهربائية 1600 واط محرك صناعي مع مفتاح عيار منسوب القطع خزان 50 لتر TOTAL;103.29;https://hawarastore.com/wp-content/uploads/2025/08/TGT616151.png;yes
TGT616152;قصاصة عشب عرباية كهربائية 1600 واط TOTAL حديثة;64.37;https://hawarastore.com/wp-content/uploads/2025/08/TGT616152.png;yes
TGTAN4501;وصلة مرش منحنية 45 درجة لزوم مغسل TGTSG026 ماركة TOTAL;3.57;https://hawarastore.com/wp-content/uploads/2025/08/TGTAN4501.png;yes
TGTBCB91;ديسك قصاصة عشب لزوم TOTAL TP445441 Bush cutter blade;3.45;https://hawarastore.com/wp-content/uploads/2024/03/TGTBCB91.png;yes
